FIPS,1 Month Prior Intra-Mobility,1 Month Prior Inter-Mobility,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,Area in square miles - Land area,NursingCt,HospCt,Hispanic Population,Black Population,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
37035.0,0.12444919878548205,0.20002035002035018,0.13699795779441798,0.13148454298896767,0.13699795779441798,0.23348226666810756,0.22079682035434223,0.23348226666810756,387.1,2.0,14.8,21.9,3.5,99.7,0.17861104808007464,2.48,0.015701031187756852,0.008446158888636765,0.10499710057232181,0.05418778206388826,0.0553727655497567,158652.0,398.72,5.672793283412752e-05,0.0009580717545319315,0.0992612762524267,0.08954189042684618,70.9,-65,0,41,11,6.93341401306003e-05
37037.0,0.06476904055487305,0.11128321220064344,0.06639412625275161,0.06370453129364252,0.06639412625275161,0.11770249603006414,0.1104540669136849,0.11770249603006414,93.1,2.0,11.8,41.3,3.3,136.7,0.2441515470542392,2.56,0.012277991222193358,0.005974924458907013,0.09320608703974624,0.04949479757721598,0.0359179097335211,73139.0,682.19,0.0001230533641422497,0.000341814900395138,0.12320376269842355,0.1265808939143275,61.1,-37,0,13,11,0.00015039855617386073
37049.0,0.09229410980810236,0.1271644012082449,0.09502709665955934,0.09041080867981517,0.09502709665955934,0.13447064343461307,0.12543102012260085,0.13447064343461307,146.0,3.0,11.8,25.7,4.2,94.1,0.19045398009950248,2.43,0.018938510572139303,0.01673274253731343,0.10688743781094527,0.031279151119402986,0.06690181902985075,102912.0,708.96,8.745335820895522e-05,0.0014769900497512438,0.07375233208955224,0.2146688432835821,64.2,-35,0,11,4,3.88681592039801e-05
37051.0,0.09202307517054915,0.1265129754847805,0.08759881529116932,0.08750832864063701,0.08759881529116932,0.11900714006301838,0.11697344721898624,0.11900714006301838,489.7,2.0,9.3,25.0,5.1,86.8,0.11920982156290434,2.48,0.016643095718111515,0.01263804050191075,0.1054283393012969,0.053922306141485875,0.07780519363283483,332330.0,652.31,2.7081515361237325e-05,0.0004573767038786748,0.11864712785484308,0.3902987993861523,64.0,-31,0,7,9,2.7081515361237325e-05
37057.0,0.11349277800356332,0.17176056205189422,0.1185310272331773,0.11353959279703806,0.1185310272331773,0.18736635062393978,0.17613422984520266,0.18736635062393978,294.7,2.0,16.6,18.5,3.7,88.6,0.18231961299770727,2.4,0.008480679894846771,0.01750153048363283,0.09541215023947568,0.05273266352167285,0.030009482996626934,166614.0,552.67,5.4017069393928485e-05,0.0009122882830974588,0.07311510437298187,0.09907330716506416,60.6,-39,0,15,10,6.0018965993253867e-05
37063.0,0.05363036623664468,0.08818527016159772,0.051236191312089764,0.0515108654128478,0.051236191312089764,0.082922938354382,0.08121580950155902,0.082922938354382,935.7,2.0,11.6,47.5,3.5,110.0,0.13092798802799782,2.37,0.01835580714720953,0.013528488755726324,0.0815971509665687,0.04455403344709682,0.1049886499610089,316739.0,285.98,2.8414562147383177e-05,0.00047989038293358254,0.1371097338818396,0.3725212240993373,60.6,-32,0,8,31,9.787238072987539e-05
37067.0,0.09476748063924517,0.14399110974781176,0.08417929278179499,0.08757418435365352,0.08417929278179499,0.12025298329535478,0.12290777418488125,0.12025298329535478,859.2,2.0,11.2,33.8,3.8,92.9,0.15989754655116473,2.45,0.015022461151308762,0.011313667406139294,0.10180454182152947,0.052168430937565125,0.0639938380212029,379099.0,408.15,2.374050050250726e-05,0.00040095067515345594,0.13038282875976986,0.2747936554831324,60.2,-24,0,0,5,1.3189166945837366e-05
37069.0,0.08167766218387892,0.15307028672925696,0.07829125433477116,0.07942781020045679,0.07829125433477116,0.14557007527700253,0.14260022836843442,0.14557007527700253,123.3,1.0,15.9,21.3,4.0,107.0,0.1680284191829485,2.5,0.006808762581409118,0.016903493191237417,0.09690645352279455,0.04277679100059207,0.031320307874481944,67560.0,491.68,7.400828892835997e-05,0.0,0.08530195381882771,0.26027235050325637,61.1,,0,6,22,0.0003256364712847839
37071.0,0.13075884563458934,0.1970710073965236,0.11877581058540113,0.12234586088278766,0.11877581058540113,0.170912391773435,0.17281921788397098,0.170912391773435,578.8,1.0,15.3,20.6,3.9,97.9,0.1605907218437845,2.59,0.010967215027418037,0.015795661577950693,0.09626827495220915,0.053987955808046814,0.050012115990414906,222846.0,356.03,4.0386634716351203e-05,0.000682085386320598,0.07260619441228472,0.17616650063272393,62.2,-23,1,0,3,1.3462211572117067e-05
37081.0,0.10283781577165121,0.15747848456376207,0.08602319785635318,0.08435402830534655,0.08602319785635318,0.11969435365354189,0.11967802467549496,0.11969435365354189,756.4,2.0,10.9,35.3,4.1,96.7,0.1516836247119006,2.45,0.014552064009593944,0.010289129986695898,0.0987351734217775,0.05183165626698147,0.10192815785035696,533670.0,645.7,1.6864354376299962e-05,0.0002848202072441771,0.08150355088350479,0.35147375719077334,60.3,-17,7,0,16,2.9981074446755485e-05
37085.0,0.07823624957157971,0.14279264032493927,0.07656588944308568,0.07627796972425678,0.07656588944308568,0.13927757163932228,0.13480497031393374,0.13927757163932228,192.7,4.0,13.7,20.7,4.6,95.0,0.1245995201692819,2.85,0.010274636029028268,0.017799931452754558,0.10853562221526815,0.06071646773063913,0.0747463006839823,134214.0,594.99,6.705708793419464e-05,0.0011250689197848213,0.1301205537425306,0.22002920708718912,63.6,,0,8,12,8.940945057892619e-05
37089.0,0.09041133772863691,0.13983598373052555,0.0812035935763965,0.08444806640921353,0.0812035935763965,0.11583312531508635,0.1184156106681545,0.11583312531508635,286.1,2.0,10.1,31.8,3.2,100.2,0.2575975605577826,2.33,0.008188577106245931,0.02364066193853428,0.07559016000274095,0.04577380340562579,0.035118374618837156,116748.0,373.07,7.70891150169596e-05,0.0013019494980642066,0.10374481789837942,0.03406482338027204,57.1,-22,2,0,16,0.00013704731558570596
37097.0,0.12971478209351922,0.18702080389417491,0.12759188019646986,0.12657670460231626,0.12759188019646986,0.18249062283584666,0.17702524728892874,0.18249062283584666,277.8,1.0,11.0,27.5,3.6,111.4,0.15861798413988287,2.59,0.012503152408440047,0.012856222153725446,0.11056687309104156,0.05154257852999692,0.042844733376299494,178435.0,573.83,5.043853504077115e-05,0.0008518508140219127,0.07809566508812733,0.12296354414772886,60.2,-31,0,7,6,3.3625690027180764e-05
37101.0,0.12764404659112916,0.208489453558653,0.11596045745299469,0.11714743872138696,0.11596045745299469,0.17234488713457505,0.1754363953549841,0.17234488713457505,213.4,1.0,13.7,21.8,3.6,111.8,0.13316393240409521,2.87,0.009009497964721846,0.016272357222153696,0.10942642161095349,0.06461083014678673,0.05278894782286912,202675.0,791.3,4.440606882940669e-05,0.0007499691624522018,0.1396817565067226,0.16788454422104354,63.4,-19,5,0,11,5.4274084124830395e-05
37119.0,0.09610454432609258,0.15704609988864257,0.07816664527098101,0.0761310079379082,0.07816664527098101,0.11308133525272031,0.11166216791360187,0.11308133525272031,1755.5,1.0,9.9,44.8,3.7,119.6,0.11202933355029386,2.58,0.016905551782108254,0.013105390707202937,0.10379184222338218,0.05187946624054645,0.06432940458048764,1093901.0,523.84,8.227435572323272e-06,0.00013895224522145972,0.13561647717663664,0.3289301317029603,62.1,-17,7,0,37,3.382390179732901e-05
37125.0,0.0825624589228894,0.1218456398185221,0.07799439469348879,0.07899761716567216,0.07799439469348879,0.1137484908233376,0.11225668597833748,0.1137484908233376,126.5,4.0,9.6,36.9,3.8,110.3,0.23943576336109929,2.39,0.012707484647656107,0.014784864514298453,0.07809934942542714,0.06018321477067753,0.040645710463914395,98682.0,697.84,9.120204292576154e-05,0.0015403011694128616,0.06798605622099269,0.12188646359011775,63.3,,0,6,6,6.080136195050769e-05
37127.0,0.10122745064669843,0.16040521978021932,0.10811609574054311,0.1045832624234173,0.10811609574054311,0.17858586380433758,0.1706373687153559,0.17858586380433758,177.3,3.0,14.6,20.9,5.1,93.0,0.18535142954390743,2.44,0.010966218515997278,0.010998127978216473,0.11019400953029272,0.044503063308373045,0.04921502722940776,94016.0,540.41,9.57283866575902e-05,0.0016167460857726345,0.07081773315180395,0.4104726855003404,61.9,,0,19,3,3.190946221919673e-05
37129.0,0.0831200589451622,0.11600462015919605,0.08737279493799824,0.08202873699657688,0.08737279493799824,0.12306155660986594,0.1140835515690215,0.12306155660986594,1058.1,2.0,7.1,39.3,3.7,99.1,0.1774240767369572,2.29,0.009772940578799176,0.010358455961493753,0.08993257962578678,0.03950506729121641,0.10801036706648183,232274.0,191.53,3.8747341501846956e-05,0.0006543995453645264,0.056071708413339416,0.13700198903019709,64.7,-36,0,12,3,1.2915780500615652e-05
37135.0,0.04883402188832004,0.09313326596157832,0.04612209679423277,0.046457651178011115,0.04612209679423277,0.08453671483453677,0.0821932147577407,0.08453671483453677,336.2,2.0,7.3,57.6,3.3,133.4,0.13996726632745998,2.49,0.015291692632184458,0.012025173426832025,0.09214734261472193,0.048436248091106436,0.18899244660234066,146027.0,397.96,6.16324378368384e-05,0.001040903394577715,0.0861689961445486,0.11812883918727358,59.9,-32,0,8,32,0.00021913755675320316
37151.0,0.10155592118047939,0.15167605587484076,0.10638173833059136,0.10282503385795284,0.10638173833059136,0.16625176763927074,0.15778752851392736,0.16625176763927074,181.1,2.0,18.6,15.8,3.7,89.7,0.17746649831532393,2.59,0.010052249373914378,0.014572622444210365,0.09357451290887402,0.050177536257159004,0.046815159991907974,143351.0,782.52,6.278295930966648e-05,0.0010115032333224046,0.11701348438448285,0.06611045615307881,61.2,-41,0,17,6,4.185530620644432e-05
37155.0,0.06224874487574463,0.09262443149616857,0.06528163221960587,0.06167853431395393,0.06528163221960587,0.10007997251892878,0.09434915048162344,0.10007997251892878,141.3,4.0,22.9,13.2,5.9,65.7,0.1522024410040127,2.77,0.013691772041477345,0.015041985572437439,0.10823706108578407,0.05488087020503524,0.06075202342392912,131831.0,949.22,6.82692234755103e-05,0.0011529913298086187,0.09006986217202327,0.23803961132055435,64.1,-38,0,14,11,8.344016202562371e-05
37159.0,0.12431166404067831,0.19113562033667936,0.11533634563536478,0.11713341167476038,0.11533634563536478,0.17609679683344212,0.17475531787944174,0.17609679683344212,270.7,1.0,14.7,18.7,3.9,86.9,0.175772677719415,2.54,0.005818974671178378,0.013811216038283473,0.10486896688422931,0.06890034120995031,0.063491951126276,141262.0,511.37,6.37114015092523e-05,0.0010760147810451501,0.09200634282397248,0.16776627826308563,60.8,-28,0,4,25,0.00017697611530347865
37161.0,0.11457559290438707,0.15694874963123784,0.11632127786019993,0.11326857382284919,0.11632127786019993,0.16125780812429744,0.15495358949254182,0.16125780812429744,120.2,4.0,17.4,17.3,5.1,79.4,0.21579923981683777,2.49,0.012031245323676413,0.013886810522850387,0.08561039116511537,0.045835453266692604,0.036033879029120405,66826.0,564.15,0.00013467811929488522,0.002139885673240954,0.04562595397001167,0.09873402567862807,60.1,,0,10,7,0.00010474964834046628
37179.0,0.12523271783915765,0.18885618848994398,0.11976248610233056,0.11979003921625633,0.11976248610233056,0.1744539033376206,0.17034122260736007,0.1744539033376206,318.7,1.0,10.2,34.8,3.4,149.2,0.1268630143954423,3.01,0.016332638147074283,0.01235651186055581,0.12685877545483834,0.07697068348678299,0.05632704274547705,235908.0,631.52,3.815046543567831e-05,0.0006443189718025671,0.11427336080166844,0.12347186191227089,62.3,-29,0,5,13,5.5106227851535346e-05
37183.0,0.08709914224637678,0.11684363407133172,0.0828100079321121,0.08217622367379075,0.0828100079321121,0.10912049028692261,0.10655154532322565,0.10912049028692261,1078.8,1.0,7.3,51.8,3.4,148.7,0.11616352575516911,2.62,0.019442371865001074,0.014498697708057732,0.10588251449915545,0.056710351046639906,0.07188559971802748,1092305.0,835.22,8.239456928238908e-06,0.00013915527256581266,0.10326511368161823,0.20985805246703074,61.8,-31,0,7,21,1.9225399499224117e-05
37191.0,0.0941780567867803,0.1320798019324565,0.0903746916785668,0.09000030136681406,0.0903746916785668,0.12665577882457646,0.12370528180115378,0.12665577882457646,221.7,3.0,15.9,19.5,4.3,77.1,0.16443268856289758,2.45,0.011975853563546671,0.00855186291055433,0.11107685317408801,0.050589056211865505,0.061842788523951704,123248.0,553.09,7.30234973386992e-05,0.0012332857328313644,0.1234259379462547,0.323485979488511,63.4,-31,0,7,12,9.73646631182656e-05
37193.0,0.12773771147678997,0.1760653804237977,0.13960229131546437,0.13398444255978864,0.13960229131546437,0.20217587450692706,0.19030671037030644,0.20217587450692706,91.9,6.0,21.4,15.5,3.7,81.7,0.215543270563181,2.25,0.012558892600317983,0.00847469988476742,0.08967720291144594,0.045815890426944006,0.03477398369240194,68557.0,754.28,8.751841533322637e-05,0.0018962323322199047,0.06763714865002844,0.04650145134705427,69.2,-67,0,43,6,8.751841533322637e-05
37195.0,0.1070992747967765,0.166369160886379,0.09800152582056706,0.10260792549786472,0.09800152582056706,0.14500556836816159,0.14869910643036893,0.14500556836816159,220.6,4.0,19.7,19.6,6.1,81.6,0.18268982873979497,2.51,0.01705236019888282,0.01602111595359401,0.10598489963783685,0.06561905346510342,0.0588054754158738,81455.0,368.17,0.00011049045485237248,0.0018660610152845128,0.10794917439076791,0.40438278804247746,63.0,,0,0,7,8.593702044073415e-05
39003.0,0.10190178406186162,0.14762976228742875,0.09371577741876684,0.09576965411102345,0.09371577741876684,0.13373436806416528,0.13329256193287065,0.13373436806416528,264.2,3.0,10.4,17.8,4.5,89.6,0.17647058823529413,2.4,0.019500696453444766,0.01007178827815279,0.09862365214342071,0.056865667280324945,0.0736292529928017,102663.0,402.5,8.766546857192952e-05,0.0014805723581036985,0.03163749354684745,0.1265304929721516,50.6,,0,4,23,0.00022403397523937542
39007.0,0.07829661030608792,0.11009991926160237,0.07427786024198076,0.07384999069530263,0.07427786024198076,0.10418403665611173,0.10118455390936489,0.10418403665611173,144.6,4.0,14.0,14.1,5.3,83.6,0.1906700993917512,2.65,0.009303232026914753,0.005549116346814643,0.08993466197573159,0.04355184474782805,0.03240232632086406,97493.0,701.93,9.231432000246171e-05,0.001559086293374909,0.043223616054485964,0.038505328587693476,48.6,-16,0,6,17,0.00017437149333798325
39013.0,0.09588030516258055,0.14387632662130848,0.09134984710127293,0.09193710518797556,0.09134984710127293,0.13633487466536864,0.13459320473615718,0.13633487466536864,132.3,3.0,9.6,16.2,5.5,87.2,0.20845863269387452,2.56,0.011243611584327087,0.015169246722465002,0.08092733871565069,0.054055255166283976,0.03944892970891045,67505.0,532.13,0.00013332345752166506,0.0022516850603658987,0.010058514184134509,0.04255981038441597,53.1,-15,0,5,7,0.0001036960225168506
39017.0,0.10091024364073535,0.14515023652735565,0.10686396333321635,0.10098851323634125,0.10686396333321635,0.15479615160166876,0.14581083938630648,0.15479615160166876,788.2,1.0,9.7,29.8,4.1,108.7,0.14691221775311342,2.59,0.01368279555832187,0.01334281783993849,0.10074585880986876,0.06065202495959496,0.08725920424292193,382378.0,467.06,2.3536918965003218e-05,0.000397512409186721,0.04864558107422498,0.08943244642735722,54.2,-23,0,13,15,3.922819827500536e-05
